,tag,count,class,tsne_0,tsne_1,tsne_2,cName,colour_class,rank,size_objs,alpha_val
161,labor-cost,16,Economics,18.942644,-56.45251999999999,-32.51753,Economics,#fdaa48,400,0.3111111111111111,0.2888888888888889
160,research,16,Economics,-59.988575,41.2024,-45.307278000000004,Economics,#fdaa48,401,0.3088888888888889,0.2871111111111111
159,continuous-time,16,Economics,70.26847,-10.565294,-87.86941999999999,Economics,#fdaa48,402,0.3066666666666667,0.2853333333333333
158,optimal-control,16,Economics,6.6566625,9.18587,-29.101840999999997,Economics,#fdaa48,403,0.30444444444444446,0.28355555555555556
157,options-pricing,16,Economics,-8.676373,-47.973507,-12.500402000000001,Economics,#fdaa48,404,0.3022222222222222,0.2817777777777778
156,repeated-games,16,Economics,-26.381159999999998,-22.377111,-39.054363,Economics,#fdaa48,405,0.30000000000000004,0.28
145,training,16,Psychology & Neuroscience,126.12089499999999,28.857215999999998,58.202633,Psychology & Neuroscience,#96f97b,406,0.2977777777777778,0.27822222222222226
146,jung,16,Psychology & Neuroscience,-111.35588999999999,36.274826000000004,41.392784000000006,Psychology & Neuroscience,#96f97b,407,0.29555555555555557,0.27644444444444444
147,feeding,16,Psychology & Neuroscience,-30.555815000000003,-153.64921999999999,-27.826183,Psychology & Neuroscience,#96f97b,408,0.29333333333333333,0.27466666666666667
148,nature-nurture,16,Psychology & Neuroscience,-61.58198,-12.491624,27.699076,Psychology & Neuroscience,#96f97b,409,0.2911111111111111,0.2728888888888889
155,rbc,16,Economics,115.39396,-103.00388000000001,-56.076946,Economics,#fdaa48,410,0.2888888888888889,0.27111111111111114
151,self-control,16,Psychology & Neuroscience,50.191204,-57.14249399999999,27.331459000000002,Psychology & Neuroscience,#96f97b,411,0.2866666666666667,0.26933333333333337
156,dopamine,15,Psychology & Neuroscience,-69.47402,-44.012572999999996,96.63911999999999,Psychology & Neuroscience,#96f97b,412,0.28444444444444444,0.26755555555555555
166,simulations,15,Economics,-136.13303,73.35914,-4.266213400000001,Economics,#fdaa48,413,0.28222222222222226,0.2657777777777778
165,definition,15,Economics,-121.35343999999999,39.477707,-102.91720600000001,Economics,#fdaa48,414,0.28,0.264
164,r,15,Economics,-145.33104,28.551332000000002,53.627196999999995,Economics,#fdaa48,415,0.2777777777777778,0.26222222222222225
167,price-discrimination,15,Economics,-84.89376,-36.306427,-26.168743,Economics,#fdaa48,416,0.27555555555555555,0.2604444444444445
155,video-games,15,Psychology & Neuroscience,98.265175,9.173418,-111.70164,Psychology & Neuroscience,#96f97b,417,0.2733333333333333,0.2586666666666667
158,cognitive-development,15,Psychology & Neuroscience,19.830784,6.503403700000001,-90.293594,Psychology & Neuroscience,#96f97b,418,0.27111111111111114,0.2568888888888889
159,attitudes,15,Psychology & Neuroscience,-112.50423400000001,-63.429294999999996,30.064226,Psychology & Neuroscience,#96f97b,419,0.2688888888888889,0.2551111111111111
154,political-psychology,15,Psychology & Neuroscience,-30.519361,-16.180805,92.29906,Psychology & Neuroscience,#96f97b,420,0.26666666666666666,0.25333333333333335
163,therapy,14,Psychology & Neuroscience,-106.74326,39.900504999999995,107.68633999999999,Psychology & Neuroscience,#96f97b,421,0.2644444444444445,0.2515555555555556
171,property,14,Economics,-86.59107,64.1226,-105.70302,Economics,#fdaa48,422,0.26222222222222225,0.2497777777777778
170,public-goods,14,Economics,69.26012,-92.234474,3.0186741,Economics,#fdaa48,423,0.26,0.248
160,recognition,14,Psychology & Neuroscience,-62.53205500000001,39.341217,107.144714,Psychology & Neuroscience,#96f97b,424,0.2577777777777778,0.24622222222222223
169,wealth,14,Economics,-22.058907,-79.064415,-108.17381,Economics,#fdaa48,425,0.25555555555555554,0.24444444444444446
164,religion,14,Psychology & Neuroscience,-59.43694300000001,105.45298999999999,-144.11066,Psychology & Neuroscience,#96f97b,426,0.25333333333333335,0.2426666666666667
167,self-discipline,13,Psychology & Neuroscience,-4.044494,-29.981964,43.111263,Psychology & Neuroscience,#96f97b,427,0.2511111111111111,0.2408888888888889
168,bayesian,13,Psychology & Neuroscience,132.99188,-5.1968794,-50.834538,Psychology & Neuroscience,#96f97b,428,0.2488888888888889,0.23911111111111114
169,reward,13,Psychology & Neuroscience,-71.21291,-70.377785,124.33561999999999,Psychology & Neuroscience,#96f97b,429,0.24666666666666667,0.23733333333333334
170,connectionism,13,Psychology & Neuroscience,97.0267,-2.4609346000000003,-67.31741,Psychology & Neuroscience,#96f97b,430,0.24444444444444446,0.23555555555555557
171,ptsd,13,Psychology & Neuroscience,-35.041835999999996,-99.15312,75.48933000000001,Psychology & Neuroscience,#96f97b,431,0.24222222222222223,0.2337777777777778
172,habituation,13,Psychology & Neuroscience,-25.318907,164.59293,-28.57136,Psychology & Neuroscience,#96f97b,432,0.24000000000000002,0.232
173,exercise,13,Psychology & Neuroscience,-63.942280000000004,9.470704,54.289265,Psychology & Neuroscience,#96f97b,433,0.23777777777777778,0.23022222222222224
174,writing,13,Psychology & Neuroscience,-143.7345,-56.356784999999995,-25.01141,Psychology & Neuroscience,#96f97b,434,0.23555555555555557,0.22844444444444445
166,phobia,13,Psychology & Neuroscience,0.16715716,-149.77896,79.487946,Psychology & Neuroscience,#96f97b,435,0.23333333333333334,0.22666666666666668
180,leontief,13,Economics,57.09607,8.955324000000001,139.13379,Economics,#fdaa48,436,0.23111111111111113,0.22488888888888892
179,bitcoin,13,Economics,17.81185,-44.99838,-68.078285,Economics,#fdaa48,437,0.2288888888888889,0.22311111111111112
178,input-output,13,Economics,125.39915500000001,-51.012367,-47.543396,Economics,#fdaa48,438,0.22666666666666668,0.22133333333333335
176,monopolistic-competition,13,Economics,31.912221999999996,-19.7834,-51.708332,Economics,#fdaa48,439,0.22444444444444445,0.21955555555555556
175,information,13,Economics,44.92432,52.900482,68.91147,Economics,#fdaa48,440,0.22222222222222224,0.2177777777777778
173,austrian,13,Economics,-86.18345,-6.054333,-125.41368,Economics,#fdaa48,441,0.22,0.21600000000000003
177,default,13,Economics,152.71753999999999,-59.19710500000001,-1.0896555,Economics,#fdaa48,442,0.2177777777777778,0.21422222222222223
183,opportunity-cost,12,Economics,-2.4107513,-150.37171999999998,5.185344000000001,Economics,#fdaa48,443,0.21555555555555556,0.21244444444444446
182,fixed-effects,12,Economics,112.66287,63.022152,-99.24948,Economics,#fdaa48,444,0.21333333333333335,0.21066666666666667
184,experimental-economics,12,Economics,0.8848341000000001,168.74373,-67.32979,Economics,#fdaa48,445,0.2111111111111111,0.2088888888888889
186,causality,12,Economics,52.344190000000005,-66.11455,-47.769512,Economics,#fdaa48,446,0.2088888888888889,0.20711111111111113
187,optimal-taxation,12,Economics,5.685135,-113.05906,-18.496782,Economics,#fdaa48,447,0.20666666666666667,0.20533333333333334
188,balance-of-payments,12,Economics,91.546524,-74.58324,-42.928658,Economics,#fdaa48,448,0.20444444444444446,0.20355555555555557
176,validation,12,Psychology & Neuroscience,72.524475,95.58871500000001,25.437847,Psychology & Neuroscience,#96f97b,449,0.20222222222222222,0.20177777777777778
